"id","shortLink","list","closed","name","url","descChars","comments","attachments","checklists","checkItems","links","labels","dateLastActivity"
"6936ccb0882fa0f3e558a5fd","RpSO9XLQ","На проверке","False","Сформировать список гипотез, которые могут работать по формату AI-ассистента на нашей платформе","https://trello.com/c/RpSO9XLQ","465","1","0","2","8","1","","04.02.2026 10:36:22"
"69415bc1f848725a1bb49144","PegKaCje","На проверке","False","Примеры админок","https://trello.com/c/PegKaCje","213","10","0","2","8","5","","04.01.2026 17:24:48"
"694acc540a846656baaf21af","cvU1QRIK","На проверке","False","Bans Advanced","https://trello.com/c/cvU1QRIK","392","3","7","2","8","8","","06.05.2026 11:12:10"
"6799e5f3dfadb1c39de22b8d","J9hGbu0m","На проверке","False","ТЗ для доработок шаблона H","https://trello.com/c/J9hGbu0m","0","3","0","1","4","2","","06.03.2025 12:09:44"
"67bebd08f16d513a163c3634","HhB8ES6c","На проверке","False","Сформировать тарифные планы для H и для S","https://trello.com/c/HhB8ES6c","139","2","0","1","4","1","","05.05.2025 13:48:25"
"679b2ace38d73451cb06d114","ipujgjLt","На проверке","False","ТЗ для доработок шаблона S","https://trello.com/c/ipujgjLt","0","2","0","1","4","2","","10.06.2025 8:16:43"
"6907add9e476e9ceed64aa97","K42LINje","План на сентябрь","False","Отчет за сентябрь","https://trello.com/c/K42LINje","8820","0","0","0","0","18","","02.11.2025 19:15:37"
"6815f192ed7d12c002840320","5npGPUSO","Архив (Выполнено)","False","Работа с дизайнером по страницам H","https://trello.com/c/5npGPUSO","191","3","0","1","3","2","","18.12.2025 17:42:43"
"67ed1b13a69381108b4c6c0c","kmkP67pK","Архив (Выполнено)","False","Макет главной страницы S","https://trello.com/c/kmkP67pK","86","10","5","1","4","21","","18.12.2025 17:42:51"
"682eef1d950a52a01e2ac5a8","qfz50mtc","Архив (Выполнено)","False","Описать тезисно платный чат как в небула (из реестра задач)","https://trello.com/c/qfz50mtc","303","4","0","2","8","1","","18.12.2025 17:42:58"
"684fcce03be041c1b6486968","F8z2XQdp","Архив (Выполнено)","False","ТЗ по управлению премиум-городов (из реестра)","https://trello.com/c/F8z2XQdp","280","4","0","1","4","2","","18.12.2025 17:43:06"
"6863e5708535aafb306230ea","EkF3EKYk","Архив (Выполнено)","False","Разобраться как работает система email-рассылки (из реестра)","https://trello.com/c/EkF3EKYk","291","4","0","1","4","1","","18.12.2025 17:43:41"
"6863e7ce46473e490f197225","IJpuYbJg","Архив (Выполнено)","False","Перепроверить политики и тд","https://trello.com/c/IJpuYbJg","133","4","0","1","4","9","","18.12.2025 17:43:52"
"686c07a702d978784b66d301","D3O2PNch","Архив (Выполнено)","False","Сформировать дорожную карту","https://trello.com/c/D3O2PNch","162","3","0","1","4","1","","18.12.2025 17:44:04"
"686c08eca480793a34060a3b","yPVWOJSF","Архив (Выполнено)","False","Сформировать ТЗ для дизайнера по недостающим страницам S","https://trello.com/c/yPVWOJSF","307","1","1","0","0","1","","18.12.2025 17:44:53"
"67ed1b30c7b23da7d4f94265","XZQMssaM","Архив (Выполнено)","False","Макеты недостающих страниц S","https://trello.com/c/XZQMssaM","108","7","7","1","4","7","","18.12.2025 17:45:38"
"6878e939ed128770e90efd45","sDaz0HWN","Архив (Выполнено)","False","Регистрация на сайтах типа небулы","https://trello.com/c/sDaz0HWN","470","8","0","2","8","9","","22.12.2025 16:37:27"
"683d5b6c9a6a4ee3f4ad276f","UIh5ipt1","Архив (Выполнено)","False","ТЗ по SEO (из реестра)","https://trello.com/c/UIh5ipt1","142","7","0","2","8","1","","22.12.2025 16:37:33"
"688b55d18339bbfadfb3cfeb","2gmwj5dL","Архив (Выполнено)","False","Готовый предложенный стикерпак","https://trello.com/c/2gmwj5dL","95","6","2","2","8","28","","22.12.2025 16:37:39"
"68905dfb67422b8c6199ca16","jhP7Mbpg","Архив (Выполнено)","False","Окончательное ТЗ по чат боту!","https://trello.com/c/jhP7Mbpg","1392","4","0","2","8","2","","22.12.2025 16:38:09"
"68a6d1efc2838c52a03300c0","uMDT6uPU","Архив (Выполнено)","False","Найти верстальщика для Главной страницы S","https://trello.com/c/uMDT6uPU","277","2","0","1","4","2","","22.12.2025 16:38:18"
"68ac5559e441f610a38e10b4","Ibq7eWBK","Архив (Выполнено)","False","Запустить регистрацию на сайтах знакомств в режиме агента","https://trello.com/c/Ibq7eWBK","418","6","0","2","8","2","","04.01.2026 11:53:38"
"685a552eb07a4a0dec7837fe","0KaDDgWe","Архив (Выполнено)","False","Дизайн и функционал сторисов.","https://trello.com/c/0KaDDgWe","492","11","6","2","8","8","","04.01.2026 11:53:47"
"688cf17ff5b9e3e32e51362f","Zpf4j7Q7","Архив (Выполнено)","False","ТЗ по добавлению видео в группы (из реестра)","https://trello.com/c/Zpf4j7Q7","190","6","0","2","8","1","","04.01.2026 11:53:59"
"689062b6b1f66c2eb4aa2fdd","nSHCZrCs","Архив (Выполнено)","False","ТЗ по добавлению видео в сторис (из реестра)","https://trello.com/c/nSHCZrCs","191","7","0","2","8","0","","04.01.2026 11:54:07"
"68906e4f4d3cdf3387c83423","lngbLfNo","Архив (Выполнено)","False","Тестирование сайта Юдейт по премиум","https://trello.com/c/lngbLfNo","172","8","0","2","8","1","","04.01.2026 11:54:16"
"68c87eac9a521f09ae490fb5","5m8rJJNp","Архив (Выполнено)","False","Регистрация на JapanCupid.com с Румынии","https://trello.com/c/5m8rJJNp","298","2","0","2","8","3","","04.01.2026 11:54:23"
"68c5654ac4ed73a065c21af7","ftSfC62I","Архив (Выполнено)","False","Список сайтов знакомств","https://trello.com/c/ftSfC62I","108","4","0","2","8","50","","04.01.2026 11:54:31"
"68ee0b5ff48c1a1d2c3c86f4","2HfUQVZU","Архив (Выполнено)","False","ИИ для псевдо KYC","https://trello.com/c/2HfUQVZU","236","2","1","2","8","1","","04.02.2026 11:15:45"
"676860c7fedfaa3716a6a4be","M8UzwECf","Архив (Выполнено)","False","Приведение всех полей пользователей для переноса","https://trello.com/c/M8UzwECf","0","1","0","1","4","0","","04.02.2026 13:18:32"
"69a6a6184309037da1b92370","Jq50a4t8","Не актуально","False","ТЗ чат продвинутая версия","https://trello.com/c/Jq50a4t8","798","3","2","1","4","2","","07.04.2026 7:30:28"
"68418ddb33d1466c9f556343","XBYHgjjU","Полка (Когда-нибудь)","False","ТЗ по платному чату (Алексей)","https://trello.com/c/XBYHgjjU","262","8","0","1","4","1","","10.02.2026 7:02:59"
"68b2cf1101163a8f2f11c685","q2ifBp5P","Полка (Когда-нибудь)","False","Разработать концепцию логотипа для NEBULA","https://trello.com/c/q2ifBp5P","493","4","0","2","8","0","","02.12.2025 10:11:19"
"67f519ab705eb222fc718f02","cfEGpKii","Полка (Когда-нибудь)","False","Готовый чат-бот на нашем сервере","https://trello.com/c/cfEGpKii","81","0","0","0","0","0","","07.12.2025 8:33:03"
"6818c2130004f408246c02c1","Si6hPnEk","Полка (Когда-нибудь)","False","Расписать несколько ролей для Тестирования для Игоря","https://trello.com/c/Si6hPnEk","200","1","0","0","0","0","","07.12.2025 17:39:58"
"67bebd2712ad748043cc28ff","fGgovEA0","Полка (Когда-нибудь)","False","Описать систему начислений партнерам за действия","https://trello.com/c/fGgovEA0","207","7","0","1","4","2","","07.12.2025 17:40:12"
"69085abe9138c62100a3c101","mxUjURrM","Полка (Когда-нибудь)","True","ТЗ по банам на сайте","https://trello.com/c/mxUjURrM","1012","2","0","2","8","0","","09.02.2026 12:18:08"
"6935394685fe1f11868192ba","KOVrbkGb","Полка (Когда-нибудь)","False","Nebula. Подключ [redacted] платежки","https://trello.com/c/KOVrbkGb","261","0","0","2","8","0","","08.12.2025 13:34:58"
"69353ac5edee70070a7f4fa4","VtIfLjng","Полка (Когда-нибудь)","False","Nebula. Создание социальных сетей","https://trello.com/c/VtIfLjng","450","0","0","0","0","0","","08.12.2025 13:40:21"
"66c48131fc327cbe148d521c","0GdHnH4S","Полка (Когда-нибудь)","False","Развернуть чат боты","https://trello.com/c/0GdHnH4S","762","6","1","1","4","5","","17.12.2025 18:17:30"
"67ed1c8c0023f4b22ba7e8b7","GTEID3Q7","Полка (Когда-нибудь)","False","Прототип чат-бота S, ТЗ по доработкам","https://trello.com/c/GTEID3Q7","281","1","1","0","0","1","","18.12.2025 10:42:04"
"682f281354cebf8cfdd64313","so5TDVgc","Полка (Когда-нибудь)","False","ТЗ по платным альбомам (из реестра)","https://trello.com/c/so5TDVgc","250","1","0","0","0","1","","18.12.2025 10:42:22"
"6818c5f5ec9548dd6170e0fb","XrLLdaKF","Полка (Когда-нибудь)","False","Список названия Логов","https://trello.com/c/XrLLdaKF","28","0","0","0","0","0","","18.12.2025 10:42:50"
"6815f0d3310561f6b4792520","DGaGZWpm","Полка (Когда-нибудь)","False","ТЗ чат-бота по S (финал)","https://trello.com/c/DGaGZWpm","369","7","1","1","4","4","","18.12.2025 17:45:49"
"68c930f4bcecf7f46d6e9a4f","1rR0JN0f","Полка (Когда-нибудь)","False","Программист тг-бота","https://trello.com/c/1rR0JN0f","753","5","0","2","8","2","","04.02.2026 13:18:05"
"68b16802f96b5383f6b99410","qWEPb34Z","Полка (Когда-нибудь)","False","Заверстать лендинг S","https://trello.com/c/qWEPb34Z","431","5","0","2","8","3","","04.02.2026 13:18:20"
"6989d2ef90a8dc4140ddff7c","yBeq6u8C","Полка (Когда-нибудь)","False","Квис-гороскоп + спецпредложение","https://trello.com/c/yBeq6u8C","191","0","1","0","0","2","","09.02.2026 12:29:01"
"688e5280415ec9fbfe3b5071","q6oLbD5V","План на июль","False","Отчет за июль","https://trello.com/c/q6oLbD5V","16349","0","0","0","0","43","","04.08.2025 7:30:45"
"683d5bb12a8c1e84572afa52","pxVeimmh","План на июль","True","ТЗ обрезка фото под шаблон (из реестра)","https://trello.com/c/pxVeimmh","631","0","0","1","4","1","","01.07.2025 12:57:58"
"68b610a4faf9fc66201f71f1","lRI031kf","План на август","False","Отчет за август","https://trello.com/c/lRI031kf","5378","0","0","0","0","10","","04.09.2025 12:15:19"
"68de996d5900676c8bfa46a7","0p1anQ7u","План на октябрь","False","Отчет за октябрь","https://trello.com/c/0p1anQ7u","7236","0","0","0","0","14","","02.11.2025 19:47:34"
"68dd732e4f7986bf213887db","tnpi1k6Q","План на октябрь","True","ТЗ по городам/странам","https://trello.com/c/tnpi1k6Q","0","0","0","0","0","0","","06.10.2025 8:34:46"
"692e963a10e0aa8538d38d36","LKpwjzlu","План на ноябрь","False","Отчет за декабрь","https://trello.com/c/LKpwjzlu","7383","0","0","0","0","14","","02.12.2025 9:34:37"
"69020fc5ab76b47e34c6e5ba","sDxIjOFK","План на ноябрь","False","Внедрения кропа на YouDate","https://trello.com/c/sDxIjOFK","352","5","1","2","8","2","","01.12.2025 19:26:48"
"68e4267f7930d2fb9a00859a","OPeSbkLq","План на ноябрь","False","Интегрировать сторис, загрузку видео","https://trello.com/c/OPeSbkLq","1052","7","2","2","8","2","","02.12.2025 10:11:48"
"6907b5941dcb739a11ffe19f","SclXGnR0","План на ноябрь","False","ТЗ регистрация анкет из админки YouDate","https://trello.com/c/SclXGnR0","381","4","1","2","8","1","","02.12.2025 10:11:26"
"692df18326653f8a488c3e44","IY1b7wwq","План на ноябрь","False","Регистрация анкет из админки YouDate (Игорь)","https://trello.com/c/IY1b7wwq","0","0","1","0","0","1","","02.12.2025 10:11:42"
"6907b413915268815af825a5","dEyVMOCG","План на ноябрь","False","Разработать копию сайта NEBULA на Yii2","https://trello.com/c/dEyVMOCG","344","5","1","2","8","2","","02.01.2026 12:57:25"
"68e2d935a4daa234cdb12a1e","oc253ky4","План на ноябрь","False","Составить концептуальный план по продвижению проекта NEBULA","https://trello.com/c/oc253ky4","279","6","0","2","8","0","","02.01.2026 12:57:30"
"690b5c3ec5d9f538d09e8ad9","TZoWvgMi","План на ноябрь","True","Таск-менеджер","https://trello.com/c/TZoWvgMi","126","3","0","2","8","3","","20.11.2025 19:01:35"
"68e2e3ced613bccd23f8690f","zFhiX6PL","План на ноябрь","False","ТЗ по городам/странам","https://trello.com/c/zFhiX6PL","3571","10","8","2","8","11","","04.01.2026 11:41:32"
"691f68a4140f6e15a4b2270e","6S29imYy","План на ноябрь","False","ТЗ По Явным/Теневым модерациям разного рода контенте","https://trello.com/c/6S29imYy","0","3","1","2","8","1","","02.01.2026 12:57:56"
"6907b3a54d0382fdeb7ce80a","M509CweO","План на ноябрь","False","Второй прогер на проект (Алексей)","https://trello.com/c/M509CweO","139","4","4","2","8","5","","02.12.2025 9:39:13"
"68ac5524617eb7b8c312411d","IZI4uF30","План на ноябрь","False","Разработка дизайна сайта NEBULA","https://trello.com/c/IZI4uF30","216","13","3","2","8","5","","02.01.2026 12:58:11"
"68b1673cea8c97f2c54d0ffa","nG3XJU9C","План на ноябрь","False","Найти специалиста для ведения инсты","https://trello.com/c/nG3XJU9C","671","13","3","2","8","4","","02.01.2026 12:58:15"
"6957c050fb610cce655d3f3c","zyLPsE3G","План на декабрь","False","отчет за декабрь","https://trello.com/c/zyLPsE3G","3888","0","0","0","0","7","","02.01.2026 13:06:27"
"692ec5d1cd9aa298565b779c","IbOCd3ud","План на декабрь","False","Группа для поиска прогера","https://trello.com/c/IbOCd3ud","230","2","1","2","8","1","","02.01.2026 12:58:29"
"69353688655c907132bde84b","vs4Woz7a","План на декабрь","True","Nebula. УТП","https://trello.com/c/vs4Woz7a","885","1","0","2","8","0","","16.12.2025 13:12:31"
"6983133e3d45ab6bc50798cd","bSQ9qBix","План на январь","False","отчет за январь","https://trello.com/c/bSQ9qBix","4128","0","0","0","0","9","","04.02.2026 9:50:45"
"695a5e0bbf86cb2501313a63","HepT7aMe","План на январь","False","Сгенерировать и согласовать со мной Аваторку для Астрологов, которые потом продолжит делать Ксения.","https://trello.com/c/HepT7aMe","0","1","0","2","8","0","","04.02.2026 9:44:00"
"6941594d45b761ea205e1329","E59YVnJA","План на январь","True","Стратегия","https://trello.com/c/E59YVnJA","0","0","0","0","0","0","","04.01.2026 12:39:16"
"6935359f32d9d54ede882d61","g7Wm6P6J","План на январь","True","Nebula. Финансовая модель","https://trello.com/c/g7Wm6P6J","510","1","0","2","8","0","","16.12.2025 13:13:28"
"693537efc98152152a4e3b3b","smi5sevk","План на январь","True","Nebula. Маркетинг и привлечение клиентов","https://trello.com/c/smi5sevk","805","1","1","2","8","1","","16.12.2025 13:13:43"
"69a6a54ca4effeca8b312e33","U99ISVul","План на февраль","False","Отчет за февраль","https://trello.com/c/U99ISVul","3873","0","0","0","0","8","","08.03.2026 9:58:52"
"698308c47e0fa500dacd8905","SC7pFtDm","План на февраль","True","Чат экстра","https://trello.com/c/SC7pFtDm","0","0","0","0","0","0","","04.02.2026 13:45:48"
"69722920ee6f341266d73e0d","L3BD80DK","План на февраль","True","Сделать e-mail шаблоны","https://trello.com/c/L3BD80DK","1123","0","0","0","0","2","","04.02.2026 15:36:40"
"69d4b2bcb6518508b0ec0e83","487cU0ZP","План на март","False","Отчет за март","https://trello.com/c/487cU0ZP","4683","0","0","0","0","9","","03.05.2026 18:55:43"
"69ad49aab83166097b531764","eA0PyGKc","План на март","False","ТЗ по механика контроля рабочего времени экспертов","https://trello.com/c/eA0PyGKc","163","2","0","1","4","0","","07.04.2026 6:59:39"
"69a69bf9f14bff0a237ac7a6","vg9MhRVz","План на март","False","Описание функционала по проекту nebula / pbexpert.pro","https://trello.com/c/vg9MhRVz","882","1","0","1","4","2","","05.04.2026 21:00:44"
"69a69c801246a5c7a681c555","uLoe5Euq","План на март","False","Пробная верстка дизайна страниц Nebula","https://trello.com/c/uLoe5Euq","1071","3","1","1","4","4","","07.04.2026 7:07:29"
"69ad44508c9deca150ea49c1","YK8WzA8i","План на март","False","ТЗ регистрации эксперта","https://trello.com/c/YK8WzA8i","383","4","0","1","4","1","","07.04.2026 7:40:47"
"69c111b91b968d8239f0af19","gmCtSSsm","План на март","True","Аудит готовых дизайн-макетов Nebula","https://trello.com/c/gmCtSSsm","557","1","1","0","0","2","","07.04.2026 7:43:17"
"69c1126864d632a3bad77cdb","K1tPYkKy","План на март","False","Концепт работы сайта по предоплаченным картам","https://trello.com/c/K1tPYkKy","471","4","0","0","0","1","","13.04.2026 12:39:24"
"69d4b3ae90696f2a10e2538a","DMozTCVN","План на март","False","2 дня на Ксению","https://trello.com/c/DMozTCVN","52","0","0","0","0","0","","07.04.2026 7:35:45"
"69d4b3b7051109167cd8bb3f","grSABg3C","План на март","False","2 дня на Игоря","https://trello.com/c/grSABg3C","52","0","0","0","0","0","","07.04.2026 7:36:00"
"690b5cef2ba632fa340ad879","ZsOCixVF","План на апрель","True","AI-ассистент по переписчикам","https://trello.com/c/ZsOCixVF","439","1","0","2","8","0","","07.04.2026 10:06:14"
"69f788652b085399240c5793","SajoWd6G","План на апрель","False","Отчет за апрель","https://trello.com/c/SajoWd6G","5830","0","0","0","0","12","","05.05.2026 9:31:01"
"69d2cd9524a40152fb001dbf","eTPwucCg","План на апрель","False","ТЗ для продвинутого платного чата 2.0","https://trello.com/c/eTPwucCg","799","0","3","0","0","5","","03.05.2026 17:52:11"
"69d2dfab686615f9a8e61e14","LlZWg03H","План на апрель","False","Верстка 5 страниц дизайн-макетов Nebula","https://trello.com/c/LlZWg03H","378","0","1","0","0","2","","05.05.2026 9:22:39"
"69d369956816fab1e6be8515","JuHpUYsy","План на апрель","False","Выбрать гипотезу-проект для mvp-запуска","https://trello.com/c/JuHpUYsy","353","1","0","0","0","0","","14.04.2026 8:04:19"
"69d4e98280ed47ae5fb73883","ZwaxxfU7","План на апрель","False","Проверка гипотезы / валидация","https://trello.com/c/ZwaxxfU7","965","0","0","0","0","1","","05.05.2026 9:10:18"
"69d4b988bb099f3159a907f8","FqIXJa1T","План на апрель","False","Внедрение Codex в Игоря","https://trello.com/c/FqIXJa1T","60","1","0","0","0","0","","21.04.2026 13:15:49"
"69d4b99e051109167ce1a3a7","ZjzlDJnF","План на апрель","False","Доработка по юридиеским вопросам","https://trello.com/c/ZjzlDJnF","334","0","1","0","0","2","","03.05.2026 18:02:40"
"69415a6637091f5e1cd07874","4hV0eVRd","План на апрель","False","1.3. Финансовая модель","https://trello.com/c/4hV0eVRd","597","1","19","1","6","19","","03.05.2026 18:44:08"
"69d4b9e1dcf90592558792ee","EwJQvLq3","План на апрель","False","2 дня на Ксению","https://trello.com/c/EwJQvLq3","52","0","0","0","0","0","","03.05.2026 17:42:18"
"69d4b9eddbfb79902c99d252","coRkZtVW","План на апрель","False","2 дня на Игоря","https://trello.com/c/coRkZtVW","52","0","0","0","0","0","","03.05.2026 17:42:23"
"69dc89f9996ec44adcaee9f7","GP2CEfXt","План на апрель","False","Детектор ИИ текстов для Ксении","https://trello.com/c/GP2CEfXt","400","1","0","0","0","1","","21.04.2026 11:01:23"
"69e7180aee98a89258192be0","kc6DFwoU","План на апрель","False","Необходимо продумать дизайн-макет станицы чата в ЛК (Небула)","https://trello.com/c/kc6DFwoU","671","0","2","0","0","4","","03.05.2026 17:42:12"
"69f7891adc3a3f55a9b0c827","RrLjz3FO","План на май","False","Продумать алгоритм работу с учетом Codex","https://trello.com/c/RrLjz3FO","1541","2","0","0","0","0","","02.06.2026 8:55:08"
"69f78b660ccb6c7139cc16b7","YyUljXJ0","План на май","False","Список доработок для Chat Advance","https://trello.com/c/YyUljXJ0","259","1","1","0","0","4","","02.06.2026 9:39:33"
"69d4da3675d0d48d7fdee469","dNbWGDkm","План на май","False","MVP для тестирование гипотезы (PreSale)","https://trello.com/c/dNbWGDkm","271","1","0","0","0","2","","02.06.2026 9:44:25"
"69f79363b0d1e49c922fa045","EsBbyMOL","План на май","False","ИИ-тестировщик","https://trello.com/c/EsBbyMOL","405","1","0","0","0","1","","02.06.2026 9:00:20"
"698234225537582ede2ba29b","8aa6yCgW","План на май","False","Аудит функционала сайта","https://trello.com/c/8aa6yCgW","281","0","0","0","0","0","","02.06.2026 9:01:39"
"69d4e1c90280857f3f0a2fc2","LU7bhqD1","План на май","False","ТЗ по детальнйо аналитике","https://trello.com/c/LU7bhqD1","512","0","0","0","0","1","","01.06.2026 5:57:05"
"69f79420f45fdb9617a83939","4nzfjUBq","План на май","False","ТЗ по ролям админ-панели","https://trello.com/c/4nzfjUBq","161","0","0","0","0","1","","02.06.2026 9:08:55"
"6a1e9e304092efae7dc65343","YVFB8NoL","План на май","False","Скрипт для загрузки текстов на сайт Confideline","https://trello.com/c/YVFB8NoL","746","0","0","0","0","3","","02.06.2026 9:15:37"
"6a1ea2a1a574de2f87472eaf","PrkrhWqN","План на май","False","Новый макет страны / города","https://trello.com/c/PrkrhWqN","341","0","0","0","0","2","","02.06.2026 9:30:48"
"6a1ea402a7625c4e59fead6d","gJnFd2wT","План на Июнь","False","Внедрение Codex plan и Codex PM","https://trello.com/c/gJnFd2wT","562","0","0","0","0","0","","02.06.2026 9:45:13"
"69fb210fb346711b4d130945","awgleR9M","План на Июнь","False","Прогнать все макеты готовых ТЗ через Codex","https://trello.com/c/awgleR9M","0","0","10","0","0","11","","02.06.2026 9:10:42"
"69fb22eef84a6fd4f8fd3c37","bNsEmcDz","План на Июнь","False","Продумать ЗП для сотрудников","https://trello.com/c/bNsEmcDz","106","0","0","0","0","0","","02.06.2026 9:10:44"
"6a031ee24db813bbb6f993c9","oZYN15XV","План на Июнь","False","Описать регламент работы на основе Nebula / PbExpert","https://trello.com/c/oZYN15XV","165","0","0","0","0","0","","02.06.2026 9:10:48"
"6a1ea6a0427d2b2ce4c3e998","e8aFOO8G","План на Июнь","False","Email tempates","https://trello.com/c/e8aFOO8G","0","0","0","0","0","0","","02.06.2026 9:47:12"
"6989b8e2c997230262f1f7cb","bAu5gL1l","Стратегия","False","ТЗ. Авто продвижение анкет агентов на сайте","https://trello.com/c/bAu5gL1l","0","1","0","0","0","0","","01.06.2026 16:38:03"
"6980e271b462191982ccf779","OoNR6BFT","Стратегия","False","seo-аудит от Оли","https://trello.com/c/OoNR6BFT","184","1","0","0","0","0","","01.06.2026 16:38:03"
"69ad47d822c81df36a429eca","lj6vnWeG","Стратегия","False","AI-ассистент по сводке диалога для экспертов и советы","https://trello.com/c/lj6vnWeG","511","0","0","0","0","0","","03.05.2026 18:26:55"
"69ad616865537c9d1fc3b89b","egrNDweI","Стратегия","False","AI-ассистент на сайт (сбор инфы)","https://trello.com/c/egrNDweI","611","1","0","0","0","0","","03.05.2026 18:26:57"
"68e23272356978581e7534ca","W5Ov5djR","Стратегия","False","1.0 Составление стратегии продвижении и рекламы","https://trello.com/c/W5Ov5djR","446","5","2","2","8","4","","01.06.2026 16:38:04"
"6941595a19ce4d4b6ba74fba","6VTMTt7b","Стратегия","False","1.1 Анализ рынка и целевой аудитории","https://trello.com/c/6VTMTt7b","3090","1","0","1","6","1","","04.02.2026 13:39:21"
"69415d2a6da9a8051f44d784","zQW2Htac","Стратегия","False","1.2. Анализ конкурентов","https://trello.com/c/zQW2Htac","860","1","0","1","11","2","","04.02.2026 13:42:00"
"69415d6087875d08e7c8ebad","Y5rPcPMI","Стратегия","False","1.4. Поиск и работа с астрологами","https://trello.com/c/Y5rPcPMI","439","1","0","1","6","0","","01.06.2026 16:38:04"
"69415d8201d5119f0aa57c47","K7Sn0ey2","Стратегия","False","1.5. Техническая часть","https://trello.com/c/K7Sn0ey2","880","2","0","1","7","0","","01.06.2026 16:38:05"
"69415d9ddffed8b1d49efb3a","9mcDFqLL","Стратегия","False","1.6. Юридические вопросы","https://trello.com/c/9mcDFqLL","908","2","0","0","0","1","","16.04.2026 16:07:43"
"69415db2424b6df0f7a6d838","VSVUXCqe","Стратегия","False","1.7. Маркетинг и привлечение клиентов","https://trello.com/c/VSVUXCqe","488","1","0","1","5","0","","01.06.2026 16:38:05"
"69f7938c5025835dcb4636b9","r1VjcfBi","Стратегия","False","Стратегия. Свод этапа 1","https://trello.com/c/r1VjcfBi","0","1","0","0","0","0","","01.06.2026 16:38:05"
"69417146c2fb88c135b2c4b3","YA7p0sIh","Стратегия","False","2. Подготовительный этап","https://trello.com/c/YA7p0sIh","722","1","0","1","11","0","","01.06.2026 16:38:06"
"69417172bfee117f21c694f6","Mqfr0f8w","Стратегия","False","3. Готовность MVP","https://trello.com/c/Mqfr0f8w","496","1","0","1","9","0","","01.06.2026 16:38:06"
"6942ec982850778a29e59c9e","ySCW17BG","Стратегия","False","4. Подготовка к запуску (параллельно с разработкой)","https://trello.com/c/ySCW17BG","538","1","0","1","7","0","","01.06.2026 16:38:07"
"6942f53561127de45fcb9a2b","wIZiE0NL","Стратегия","False","5. Запуск и первые продажи","https://trello.com/c/wIZiE0NL","464","1","0","0","0","0","","01.06.2026 16:38:07"
"6942f55fd42db21ce9bf1663","WNvUTUqx","Стратегия","False","6. Масштабирование и улучшение","https://trello.com/c/WNvUTUqx","375","0","0","0","0","0","","17.12.2025 18:24:39"
"677bdd22fd7004035c8a594f","N8GBzNgc","На проверке","False","Составить 10 ТЗ для прогера","https://trello.com/c/N8GBzNgc","219","14","0","0","0","15","","05.05.2025 13:59:54"
"6880fdd23089cc90a3fc95b3","v5cjZiFY","На проверке","False","Поиск программиста на YII2 (10$/h)","https://trello.com/c/v5cjZiFY","106","17","4","2","8","16","","24.11.2025 12:28:40"
"6948388fa6bf36c378848685","RYh3TU7Y","На проверке","False","ВЫПОЛНЕНА _ ТЗ заполненность профиля 30%","https://trello.com/c/RYh3TU7Y","334","5","4","2","8","4","","09.04.2026 19:57:29"
"694aa78da0cac021ee6301f1","OoR5CmRO","На проверке","False","Список премиум-городов и ТЗ","https://trello.com/c/OoR5CmRO","574","4","0","2","8","2","","05.03.2026 8:31:57"
"69cb885118fd4e2280b9e8ff","L57WyO9q","Фоновые задачи","False","Сервис поиска идей для стартапа","https://trello.com/c/L57WyO9q","1441","3","0","0","0","0","","05.05.2026 9:18:16"
"698358e3560d1e3320918d95","3AV5lTCF","Фоновые задачи","False","AI-ассистент хостес","https://trello.com/c/3AV5lTCF","504","1","0","0","0","0","","07.04.2026 9:47:54"
"694acc0b1408568a1b3db61b","PiXjxgGt","Фоновые задачи","False","Переделать диалоговые окна","https://trello.com/c/PiXjxgGt","261","9","12","2","8","17","","03.05.2026 18:58:15"
"6983264a38f9206df3ef4168","8UrRCiud","Фоновые задачи","False","Список мелких правок на сайте для Игоря","https://trello.com/c/8UrRCiud","385","1","1","0","0","3","","07.04.2026 9:47:26"
"68012d408a8a174d4096a35f","NCQsbhGS","Фоновые задачи","False","Реестр задач для программиста","https://trello.com/c/NCQsbhGS","334","2","1","2","5","4","","04.02.2026 15:44:20"
"68b167aefa82c079f4a92540","pAkpaKzI","Фоновые задачи","False","Подобрать название и URL проекта NEBULA","https://trello.com/c/pAkpaKzI","304","15","0","2","8","3","","04.02.2026 11:17:23"
"68d15d38e85d1dacaec91e30","CxEVl1q3","Фоновые задачи","False","Отрисовка страницу ""Города""","https://trello.com/c/CxEVl1q3","137","10","3","2","8","3","","06.05.2026 11:12:25"
"69085b3351530aff8657a353","6DbNCbTi","Фоновые задачи","False","Распределить функции в админ-панели по соответствующим блокам","https://trello.com/c/6DbNCbTi","386","6","1","2","8","1","","04.02.2026 11:16:40"
"68e4266c47259611bcd6d042","tczbE5jy","Фоновые задачи","False","Натянуть лендинг","https://trello.com/c/tczbE5jy","301","4","1","2","8","1","","11.11.2025 6:56:53"
"6959714d973d633b90ae2681","VzWZEa6e","Фоновые задачи","False","Дизайн лендинга Антоном","https://trello.com/c/VzWZEa6e","557","0","0","0","0","1","","04.02.2026 9:59:10"
"67ed1c08d1418893ff17a4e4","0wi8cZ4y","Фоновые задачи","False","Устроить на работу Ксению в другие сервисы для разведки","https://trello.com/c/0wi8cZ4y","256","3","0","0","0","2","","04.02.2026 14:11:57"
