"url","finalUrl","status","statusCode","title","h1","forms","linkCount"
"https://confideline.com/de/auth/google","https://accounts.google.com/v3/signin/identifier?opparams=%253Fxoauth_displayname%253DYouDate&dsh=S1427053875%3A1779575448691959&client_id=581985401993-i2m3fkor87f4cesfs7f65dielp1n15ke.apps.googleusercontent.com&o2v=1&redirect_uri=https%3A%2F%2Fconfideline.com%2Fauth%2Fgoogle&response_type=code&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&service=lso&state=289749fe09a0e1867068b44c4a293c3d3e8a07eca56e0c5d2ae3a49cdc7c85ea&flowName=GeneralOAuthLite&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Flegacy%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAMRGWNeiipveL5A_62G0xVe4_BJCfPpoHmWxJ7-MCNhbgwYJe1BzzMSTOp8aIEf68XPbVHvzDFfsCumqQhhQaN7RYGShDmS7kDAh0PKDDUVZMbVF13suxK0Xg1dK8d9Elgz4l_QoLOUeVfKZivHb-j8o6_8nkssngrtupFVcqzdGpqS-TxThdezuF56Kkr8GRzr6VLGPTL6RJX7IdR_8CmEfR9rZpN5-FEAlpsbHWyxLazPPKiewekBRkfaQysZcZjq7KD0ThxjDc0vZrRWlAoTH5WIqu-3G5OMAwV_4-k6ECqgUxNusN0lytp9gM0TiZQ-ZI_ZjxnAr0bcBRTzmdCZ8NWMdSqx58_61iY2gMXVtJGeEm2LavrjIihKqUcBcV-6UKll6d0hJ6ppjBZ0hMRWjdc3O2wfoqmXLc8h8fB9-Jg_FHcqkG8ZsE5Hn-BrzDR1Hg36OpR7Vi3eiX0iSD6X1sZzzw%26flowName%3DGeneralOAuthFlow%26as%3DS1427053875%253A1779575448691959%26client_id%3D581985401993-i2m3fkor87f4cesfs7f65dielp1n15ke.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fconfideline.com&rart=ANgoxceSSjMYtbhVj8DrFP8wDAkCC0K8gTPS1UFd95pfMbi5WTPEvHrHxkk-F-wJpc85b_Rj2jS_aBfiC1cwlt0tbfgFvpJTg0WtbvAhtvuwL6a3AbG39fU","PASS","200","Sign in - Google Accounts","Sign in","2","0"
"https://confideline.com/de/auth/facebook","https://www.facebook.com/login.php?skip_api_login=1&api_key=4245695612363890&kid_directed_site=0&app_id=4245695612363890&signed_next=1&next=https%3A%2F%2Fwww.facebook.com%2Fdialog%2Foauth%3Fclient_id%3D4245695612363890%26response_type%3Dcode%26redirect_uri%3Dhttps%253A%252F%252Fconfideline.com%252Fauth%252Ffacebook%26xoauth_displayname%3DYouDate%26scope%3Demail%26state%3D1b5d3fc65397b070ffcfcf913aa25425f7abb209c945f945da391a592055db18%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3D61c23811-391a-4a5d-8693-e4f08f57b01d%26tp%3Dunspecified&cancel_url=https%3A%2F%2Fconfideline.com%2Fauth%2Ffacebook%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3D1b5d3fc65397b070ffcfcf913aa25425f7abb209c945f945da391a592055db18%23_%3D_&display=page&locale=ru_RU&pl_dbl=0&is_business_login=0","PASS","200","Facebook","","1","0"
"https://confideline.com/de/page/terms-and-conditions","https://confideline.com/de/page/terms-and-conditions","PASS","200","Terms and Conditions","","1","27"
"https://confideline.com/de/page/privacy-policy","https://confideline.com/de/page/privacy-policy","PASS","200","Privacy Policy","","1","19"
"https://confideline.com/de/page/cookie-policy","https://confideline.com/de/page/cookie-policy","PASS","200","Cookie Policy","","1","43"
"https://confideline.com/de/page/about","https://confideline.com/de/page/about","PASS","200","About","","1","25"
"https://confideline.com/de/news","https://confideline.com/de/news","FAIL","500","Fehler (#8192)","Fehler (#8192)","0","0"
"https://confideline.com/de/language/de-DE","https://confideline.com/de/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/de/language/pt-BR","https://confideline.com/pt/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/de/language/es-ES","https://confideline.com/es/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/de/language/it-IT","https://confideline.com/it/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/de/language/ru-RU","https://confideline.com/ru/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/de/language/en-US","https://confideline.com/en/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/de/recovery/request","https://confideline.com/de/recovery/request","PASS","200","Passwort wiederherstellen","","1","1"
"https://confideline.com/es/news/serenity-hassir-taken-posseson-of-mying-entire","https://confideline.com/es/news/serenity-hassir-taken-posseson-of-mying-entire","FAIL","500","Error (#8192)","Error (#8192)","0","0"
"https://confideline.com/es/","https://confideline.com/es/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/es/login","https://confideline.com/es/login","PASS","200","Iniciar sesión","","1","6"
"https://confideline.com/es/auth/google","https://accounts.google.com/v3/signin/identifier?opparams=%253Fxoauth_displayname%253DYouDate&dsh=S-1574852557%3A1779575461953750&client_id=581985401993-i2m3fkor87f4cesfs7f65dielp1n15ke.apps.googleusercontent.com&o2v=1&redirect_uri=https%3A%2F%2Fconfideline.com%2Fauth%2Fgoogle&response_type=code&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&service=lso&state=710c0ff0593efab99284f097009a4871325c8e3643fa6d49432f7f869ac879c1&flowName=GeneralOAuthLite&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Flegacy%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hANGRuvvdVk3LKJHCxiGBq_59Q_COSh2zow4lThhi66k0N6Lk9gMI_cO_IIqDq4MgyBYtI5FGKh5-vuf38N1ynse6MNuuiV3NuvvknSRNIml4IreKQBVmF3yrrrl4Qg020eCOpTg60FihgHruX47oVFDJmLvTz-Ec0uddCqe5XHCMWBzCxjxRghgtBXNj2U-pREWym1CpIu8W1yumSuqwjRvksrBz-4orUe7ywxQV3AipDNUaniMtyvRg3GnH5Y7SaZDA_Zgfc0U2rg7OwSPrvn9Gmw0vva2ef8mgP_uA9skk2ncE96ppGGRQyRVHU4Mf6CY9sjgD8VULyXV3nn5u_xRjzrSDvwyfD1zweg5Z_uPgRbJDlNNOEdtAcJVh4uLCaE1UY5jlw2p6AtAko6HYUTZPBhNPXMOR8cosUt1ZKRmNS8T6RAbLAS4sZzIH6I9jwyILAmHIB7OHKvePInKYwMxfFbR5w%26flowName%3DGeneralOAuthFlow%26as%3DS-1574852557%253A1779575461953750%26client_id%3D581985401993-i2m3fkor87f4cesfs7f65dielp1n15ke.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fconfideline.com&rart=ANgoxcdXXEyseOgTDB0CetOhdNrdTRw-P3kX7Gw5GaUIBra4N2iZNgmFhbA4LrFTWbxff_gMs8uTImjnEZgULyClLV0YZqperO-Glv3mCHR2T8S_JD3zQXM","PASS","200","Sign in - Google Accounts","Sign in","2","0"
"https://confideline.com/es/auth/facebook","https://www.facebook.com/login.php?skip_api_login=1&api_key=4245695612363890&kid_directed_site=0&app_id=4245695612363890&signed_next=1&next=https%3A%2F%2Fwww.facebook.com%2Fdialog%2Foauth%3Fclient_id%3D4245695612363890%26response_type%3Dcode%26redirect_uri%3Dhttps%253A%252F%252Fconfideline.com%252Fauth%252Ffacebook%26xoauth_displayname%3DYouDate%26scope%3Demail%26state%3D6047e99f9e682846ae5ed8ff722f566dc29152e232177652733f39daca35375a%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3Dbf26afd1-a88a-4f63-a415-f53b1089a498%26tp%3Dunspecified&cancel_url=https%3A%2F%2Fconfideline.com%2Fauth%2Ffacebook%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3D6047e99f9e682846ae5ed8ff722f566dc29152e232177652733f39daca35375a%23_%3D_&display=page&locale=ru_RU&pl_dbl=0&is_business_login=0","PASS","200","Facebook","","1","0"
"https://confideline.com/es/page/terms-and-conditions","https://confideline.com/es/page/terms-and-conditions","PASS","200","Terms and Conditions","","1","27"
"https://confideline.com/es/page/privacy-policy","https://confideline.com/es/page/privacy-policy","PASS","200","Privacy Policy","","1","19"
"https://confideline.com/es/page/cookie-policy","https://confideline.com/es/page/cookie-policy","PASS","200","Cookie Policy","","1","43"
"https://confideline.com/es/page/about","https://confideline.com/es/page/about","PASS","200","About","","1","25"
"https://confideline.com/es/news","https://confideline.com/es/news","FAIL","500","Error (#8192)","Error (#8192)","0","0"
"https://confideline.com/es/language/es-ES","https://confideline.com/es/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/es/language/pt-BR","https://confideline.com/pt/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/es/language/de-DE","https://confideline.com/de/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/es/language/it-IT","https://confideline.com/it/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/es/language/ru-RU","https://confideline.com/ru/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/es/language/en-US","https://confideline.com/en/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/es/recovery/request","https://confideline.com/es/recovery/request","PASS","200","Recuperar la contraseña","","1","1"
"https://confideline.com/it/news/serenity-hassir-taken-posseson-of-mying-entire","https://confideline.com/it/news/serenity-hassir-taken-posseson-of-mying-entire","FAIL","500","Errore (#8192)","Errore (#8192)","0","0"
"https://confideline.com/it/","https://confideline.com/it/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/it/login","https://confideline.com/it/login","PASS","200","Accedi","","1","6"
"https://confideline.com/it/auth/google","https://accounts.google.com/v3/signin/identifier?opparams=%253Fxoauth_displayname%253DYouDate&dsh=S621141774%3A1779575475238470&client_id=581985401993-i2m3fkor87f4cesfs7f65dielp1n15ke.apps.googleusercontent.com&o2v=1&redirect_uri=https%3A%2F%2Fconfideline.com%2Fauth%2Fgoogle&response_type=code&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&service=lso&state=9cbd79b4ee950a3bc125697b6bb4b8b6242cedc4e6d2c14e141b4f094bf03975&flowName=GeneralOAuthLite&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Flegacy%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAMrR-ppOqCtmQDTU3lvJH9lHRyuhuZ9ycXPnq5PdLBZ8IfqoSrrR6eDkXA3Jmw9DvvCvWFIPzJ2rUGTj8-4KpdBMRBmeX2gb8JjmC3xxi05Y1aX3wgnIJrbW2N5XMbQ9wk7lkqL1vauXVTVtxSnxc-3WZKBHeWzhRiPv7K0wqi01HijGnaHY0jnIZ4CHEOvekgpmgJ5a_6KxwmJLwPRIopRRJ0QBE4P4Dzi_NTwXZoLPEBGrLrjVBW85PR16a3eME-NyXQ_tdkUXpZFecWCktHLnbcpGRSi5xul2Y0Qo3nRO4Yml41EhqETv50Af48-y82831A8Bqj13YcII9zGuZh3Dnu0plYJnUYv0AWkgMbodgn0pkcIF_AIwBN_ZWr0ZjTzRGACXGu_OukcgMB4IJ8-xtOHPt8v1g71SPi3_DvZ9qzdu-XlqftECkaZuYkqWXfoSovVwx-NXoc4Dvkl7xnioEav7Q%26flowName%3DGeneralOAuthFlow%26as%3DS621141774%253A1779575475238470%26client_id%3D581985401993-i2m3fkor87f4cesfs7f65dielp1n15ke.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fconfideline.com&rart=ANgoxceMI8IS3xbvop5W5ZlsnTaiSFKO32-VcCeFxMoCxDn53jZVxgRYRKUHW26lQwK-xK9AM3-5c2Qqe2UmhZqc3pu7kOr3cyWD3cXBRZECiPEGk3N2c-8","PASS","200","Sign in - Google Accounts","Sign in","2","0"
"https://confideline.com/it/auth/facebook","https://www.facebook.com/login.php?skip_api_login=1&api_key=4245695612363890&kid_directed_site=0&app_id=4245695612363890&signed_next=1&next=https%3A%2F%2Fwww.facebook.com%2Fdialog%2Foauth%3Fclient_id%3D4245695612363890%26response_type%3Dcode%26redirect_uri%3Dhttps%253A%252F%252Fconfideline.com%252Fauth%252Ffacebook%26xoauth_displayname%3DYouDate%26scope%3Demail%26state%3Da19298f3ae814b74efffe97de72f321795aaf2bf9e17dff33b334ba70374a7bd%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3D63f506cd-4d47-47a7-bfc9-44d94d9e7e2d%26tp%3Dunspecified&cancel_url=https%3A%2F%2Fconfideline.com%2Fauth%2Ffacebook%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3Da19298f3ae814b74efffe97de72f321795aaf2bf9e17dff33b334ba70374a7bd%23_%3D_&display=page&locale=ru_RU&pl_dbl=0&is_business_login=0","PASS","200","Facebook","","1","0"
"https://confideline.com/it/page/terms-and-conditions","https://confideline.com/it/page/terms-and-conditions","PASS","200","Terms and Conditions","","1","27"
"https://confideline.com/it/page/privacy-policy","https://confideline.com/it/page/privacy-policy","PASS","200","Privacy Policy","","1","19"
"https://confideline.com/it/page/cookie-policy","https://confideline.com/it/page/cookie-policy","PASS","200","Cookie Policy","","1","43"
"https://confideline.com/it/page/about","https://confideline.com/it/page/about","PASS","200","About","","1","25"
"https://confideline.com/it/news","https://confideline.com/it/news","FAIL","500","Errore (#8192)","Errore (#8192)","0","0"
"https://confideline.com/it/language/it-IT","https://confideline.com/it/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/it/language/pt-BR","https://confideline.com/pt/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/it/language/de-DE","https://confideline.com/de/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/it/language/es-ES","https://confideline.com/es/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/it/language/ru-RU","https://confideline.com/ru/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
"https://confideline.com/it/language/en-US","https://confideline.com/en/","PASS","200","Welcome to YouDate!","Welcome to YouDate!","2","23"
